68668,2013-01-21 12:10:00,112
68668,2013-01-21 10:40:00,112
68668,2013-01-21 10:30:00,112
35451,2013-01-18 16:10:00,112
35451,2013-01-18 18:30:00,112
35451,2013-01-18 16:30:00,112
114577,2013-01-13 07:50:00,112
68668,2013-01-21 08:50:00,112
66261,2013-01-22 00:30:00,112
68668,2013-01-21 08:50:00,112
66261,2013-01-22 11:40:00,112
62605,2013-01-31 15:10:00,112
68668,2013-01-21 09:50:00,112
66261,2013-01-21 20:40:00,112
68668,2013-01-21 10:00:00,112
66261,2013-01-21 20:50:00,112
66261,2013-01-21 20:40:00,112
98541,2013-01-08 23:00:00,112
68668,2013-01-21 10:50:00,112
66261,2013-01-03 17:50:00,112
68668,2013-01-21 12:00:00,112
68668,2013-01-21 10:50:00,112
68668,2013-01-21 10:20:00,112
66261,2013-01-21 21:40:00,112
68668,2013-01-21 12:30:00,112
35451,2013-01-18 16:30:00,112
68668,2013-01-21 12:30:00,112
35451,2013-01-18 16:20:00,112
35451,2013-01-18 11:20:00,112
68668,2013-01-21 12:30:00,112
68668,2013-01-21 12:30:00,112
68668,2013-01-21 11:20:00,112
68668,2013-01-21 12:20:00,112
85410,2013-01-29 09:20:00,112
68668,2013-01-21 12:20:00,112
68668,2013-01-21 10:20:00,112
12277,2013-01-05 20:00:00,112
68668,2013-01-21 12:00:00,112
66261,2013-01-21 23:50:00,112
68668,2013-01-21 10:40:00,112
66261,2013-01-22 12:00:00,112
68668,2013-01-21 11:30:00,112
98541,2013-01-19 09:30:00,112
68668,2013-01-21 12:30:00,112
68668,2013-01-21 10:00:00,112
66261,2013-01-22 12:00:00,112
68668,2013-01-21 12:30:00,112
68668,2013-01-21 10:00:00,112
68668,2013-01-21 12:10:00,112
35451,2013-01-18 16:30:00,112
68668,2013-01-21 13:00:00,112
68668,2013-01-21 10:00:00,112
35451,2013-01-18 08:00:00,112
68668,2013-01-21 12:00:00,112
68668,2013-01-21 12:20:00,112
68668,2013-01-21 10:30:00,112
35451,2013-01-18 16:20:00,112
68668,2013-01-21 12:10:00,112
68668,2013-01-21 12:30:00,112
68668,2013-01-21 10:00:00,112
68668,2013-01-21 13:00:00,112
68668,2013-01-21 13:00:00,112
35451,2013-01-18 18:30:00,112
68668,2013-01-21 12:30:00,112
68668,2013-01-21 12:20:00,112
