112937,2013-01-27 12:30:00,7
112937,2013-01-14 23:20:00,10
112937,2013-01-14 23:30:00,10
112937,2013-01-23 17:00:00,10
112937,2013-01-27 15:50:00,8
112937,2013-01-27 15:50:00,8
112937,2013-01-27 15:50:00,8
112937,2013-01-07 16:00:00,1
112937,2013-01-05 22:00:00,1
112937,2013-01-04 22:30:00,1
112937,2013-01-11 10:30:00,1
112937,2013-01-02 20:40:00,1
112937,2013-01-02 20:00:00,1
112937,2013-01-05 20:40:00,1
112937,2013-01-29 20:00:00,1
112937,2013-01-14 16:30:00,1
112937,2013-01-04 22:20:00,1
112937,2013-01-04 22:20:00,1
112937,2013-01-04 22:20:00,1
112937,2013-01-28 20:40:00,1
112937,2013-01-12 15:30:00,1
112937,2013-01-10 19:50:00,1
112937,2013-01-01 23:10:00,1
112937,2013-01-02 23:10:00,1
112937,2013-01-02 23:00:00,1
112937,2013-01-20 22:50:00,1
112937,2013-01-02 23:00:00,1
112937,2013-01-12 16:40:00,1
112937,2013-01-13 20:10:00,1
112937,2013-01-12 16:20:00,1
112937,2013-01-25 19:10:00,1
112937,2013-01-25 21:40:00,1
112937,2013-01-20 20:00:00,1
112937,2013-01-07 16:00:00,1
112937,2013-01-06 21:50:00,1
112937,2013-01-20 20:20:00,1
112937,2013-01-06 21:10:00,1
112937,2013-01-06 21:20:00,1
112937,2013-01-12 15:50:00,1
112937,2013-01-12 16:40:00,1
112937,2013-01-20 20:20:00,1
112937,2013-01-12 15:20:00,1
112937,2013-01-22 21:30:00,1
112937,2013-01-22 21:30:00,1
112937,2013-01-31 21:40:00,1
112937,2013-01-22 21:30:00,1
112937,2013-01-22 21:30:00,1
112937,2013-01-22 21:20:00,1
112937,2013-01-22 21:30:00,1
112937,2013-01-22 21:30:00,1
112937,2013-01-11 19:40:00,1
112937,2013-01-31 21:40:00,1
112937,2013-01-20 17:50:00,1
112937,2013-01-13 12:30:00,1
112937,2013-01-22 16:10:00,1
112937,2013-01-22 16:10:00,1
112937,2013-01-03 23:30:00,1
