113161,2013-01-26 05:20:00,2
113161,2013-01-26 05:20:00,2
113161,2013-01-07 00:20:00,2
113161,2013-01-07 00:00:00,2
113161,2013-01-20 17:10:00,2
113161,2013-01-20 19:20:00,2
113161,2013-01-19 15:10:00,2
113161,2013-01-19 15:10:00,2
113161,2013-01-01 23:10:00,25
113161,2013-01-23 21:00:00,1
113161,2013-01-08 18:20:00,1
113161,2013-01-07 16:10:00,2
113161,2013-01-21 17:10:00,2
113161,2013-01-08 21:50:00,2
113161,2013-01-06 20:40:00,2
113161,2013-01-26 18:40:00,1
113161,2013-01-25 19:10:00,2
113161,2013-01-25 19:10:00,2
113161,2013-01-25 19:10:00,2
113161,2013-01-02 03:10:00,25
113161,2013-01-02 03:20:00,25
113161,2013-01-01 08:40:00,25
113161,2013-01-01 21:50:00,25
113161,2013-01-01 05:10:00,25
113161,2013-01-01 00:50:00,25
113161,2013-01-01 00:50:00,25
113161,2013-01-01 10:40:00,25
113161,2013-01-01 10:30:00,25
113161,2013-01-01 02:20:00,25
113161,2013-01-01 02:10:00,25
113161,2013-01-01 15:00:00,25
113161,2013-01-01 04:30:00,25
113161,2013-01-01 04:30:00,25
113161,2013-01-01 19:50:00,25
113161,2013-01-01 19:40:00,25
113161,2013-01-01 19:00:00,25
113161,2013-01-01 17:30:00,25
113161,2013-01-01 14:20:00,25
113161,2013-01-01 14:10:00,25
113161,2013-01-01 14:10:00,25
113161,2013-01-01 07:00:00,25
113161,2013-01-01 12:40:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-02 04:50:00,25
113161,2013-01-02 04:30:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-02 04:20:00,25
113161,2013-01-01 22:40:00,25
113161,2013-01-01 22:10:00,25
113161,2013-01-01 22:40:00,25
113161,2013-01-01 22:30:00,25
113161,2013-01-01 22:00:00,25
113161,2013-01-01 22:10:00,25
113161,2013-01-01 22:40:00,25
113161,2013-01-01 22:40:00,25
113161,2013-01-01 22:40:00,25
113161,2013-01-01 13:40:00,25
113161,2013-01-02 05:00:00,25
113161,2013-01-01 18:10:00,25
113161,2013-01-01 00:10:00,25
113161,2013-01-01 00:10:00,25
113161,2013-01-01 16:50:00,25
113161,2013-01-07 01:00:00,2
113161,2013-01-23 20:00:00,1
113161,2013-01-23 16:50:00,1
113161,2013-01-23 18:20:00,1
113161,2013-01-16 21:50:00,1
113161,2013-01-25 19:10:00,3
113161,2013-01-01 20:20:00,25
113161,2013-01-01 06:50:00,25
113161,2013-01-23 18:00:00,1
113161,2013-01-23 16:50:00,1
113161,2013-01-15 23:30:00,3
113161,2013-01-16 21:20:00,1
113161,2013-01-21 17:50:00,2
113161,2013-01-05 02:10:00,2
113161,2013-01-25 19:50:00,2
113161,2013-01-06 01:30:00,2
113161,2013-01-02 20:50:00,2
113161,2013-01-12 00:20:00,2
113161,2013-01-21 19:20:00,2
113161,2013-01-10 02:10:00,2
113161,2013-01-12 23:30:00,2
113161,2013-01-21 17:40:00,2
113161,2013-01-13 06:20:00,2
113161,2013-01-06 07:30:00,2
113161,2013-01-06 07:40:00,2
113161,2013-01-13 03:00:00,2
113161,2013-01-15 21:40:00,4
113161,2013-01-13 06:30:00,2
113161,2013-01-07 00:00:00,2
113161,2013-01-06 03:20:00,2
113161,2013-01-06 03:00:00,2
113161,2013-01-13 03:00:00,2
113161,2013-01-12 02:30:00,2
113161,2013-01-06 06:30:00,2
113161,2013-01-06 06:20:00,2
113161,2013-01-12 01:00:00,2
113161,2013-01-12 01:30:00,2
113161,2013-01-12 01:10:00,2
113161,2013-01-12 01:00:00,2
113161,2013-01-12 01:10:00,2
113161,2013-01-06 02:50:00,2
113161,2013-01-06 02:50:00,2
113161,2013-01-12 00:20:00,2
113161,2013-01-12 00:20:00,2
113161,2013-01-05 01:20:00,4
113161,2013-01-10 11:50:00,3
113161,2013-01-10 12:40:00,3
113161,2013-01-03 05:00:00,2
113161,2013-01-07 00:20:00,2
113161,2013-01-07 00:20:00,2
113161,2013-01-21 19:40:00,2
113161,2013-01-21 19:40:00,2
113161,2013-01-21 19:40:00,2
113161,2013-01-26 05:20:00,2
113161,2013-01-06 23:30:00,2
113161,2013-01-07 00:20:00,2
