112950,2013-01-24 02:30:00,54
112950,2013-01-09 08:00:00,54
112950,2013-01-09 14:30:00,2
112950,2013-01-22 12:50:00,54
112950,2013-01-30 11:00:00,54
112950,2013-01-17 15:50:00,54
112950,2013-01-21 16:10:00,54
112950,2013-01-21 16:00:00,54
112950,2013-01-21 15:50:00,54
112950,2013-01-09 11:10:00,12
112950,2013-01-19 20:50:00,54
112950,2013-01-15 20:30:00,7
112950,2013-01-21 15:50:00,54
112950,2013-01-21 15:20:00,54
112950,2013-01-21 15:50:00,54
112950,2013-01-21 15:20:00,54
112950,2013-01-21 16:10:00,54
112950,2013-01-21 16:00:00,54
112950,2013-01-05 11:10:00,54
112950,2013-01-15 15:40:00,3
112950,2013-01-06 21:10:00,54
112950,2013-01-03 16:30:00,54
112950,2013-01-08 16:30:00,54
112950,2013-01-18 10:20:00,54
112950,2013-01-11 19:20:00,54
112950,2013-01-12 09:50:00,54
112950,2013-01-15 19:40:00,1
112950,2013-01-29 11:00:00,54
112950,2013-01-15 19:30:00,3
112950,2013-01-05 12:20:00,54
112950,2013-01-02 21:50:00,54
112950,2013-01-02 20:10:00,54
112950,2013-01-02 20:00:00,54
112950,2013-01-02 20:00:00,54
112950,2013-01-02 20:40:00,54
112950,2013-01-21 18:50:00,54
112950,2013-01-04 10:30:00,54
112950,2013-01-01 12:20:00,54
112950,2013-01-01 12:00:00,54
112950,2013-01-09 13:20:00,3
112950,2013-01-09 08:50:00,54
112950,2013-01-16 14:30:00,54
112950,2013-01-08 12:40:00,54
112950,2013-01-08 12:50:00,54
112950,2013-01-08 14:00:00,54
112950,2013-01-08 14:20:00,54
112950,2013-01-08 13:20:00,54
112950,2013-01-08 13:20:00,54
112950,2013-01-19 16:20:00,54
112950,2013-01-08 13:30:00,54
112950,2013-01-31 17:50:00,54
112950,2013-01-12 12:40:00,54
112950,2013-01-21 18:30:00,54
112950,2013-01-08 11:40:00,54
112950,2013-01-08 11:20:00,54
112950,2013-01-07 14:10:00,54
112950,2013-01-20 14:20:00,54
112950,2013-01-20 14:10:00,54
112950,2013-01-20 14:00:00,54
112950,2013-01-06 19:40:00,54
112950,2013-01-18 22:20:00,54
112950,2013-01-21 10:50:00,54
112950,2013-01-11 16:50:00,54
112950,2013-01-12 20:50:00,54
112950,2013-01-15 23:30:00,54
112950,2013-01-07 13:00:00,54
112950,2013-01-07 13:00:00,54
112950,2013-01-07 13:00:00,54
112950,2013-01-12 12:40:00,54
112950,2013-01-12 12:40:00,54
112950,2013-01-12 12:50:00,54
112950,2013-01-12 12:50:00,54
112950,2013-01-06 19:30:00,54
112950,2013-01-09 11:50:00,10
112950,2013-01-15 21:40:00,12
112950,2013-01-09 11:30:00,12
112950,2013-01-21 10:50:00,54
112950,2013-01-19 10:10:00,54
112950,2013-01-11 21:20:00,54
112950,2013-01-03 18:50:00,54
112950,2013-01-03 18:50:00,54
112950,2013-01-12 12:40:00,54
112950,2013-01-28 12:30:00,54
112950,2013-01-06 17:50:00,54
112950,2013-01-03 11:30:00,54
112950,2013-01-17 10:10:00,54
112950,2013-01-03 10:20:00,54
112950,2013-01-09 12:50:00,6
112950,2013-01-09 21:00:00,6
