112889,2013-01-08 09:40:00,54
112889,2013-01-08 09:50:00,53
112889,2013-01-08 09:50:00,53
112889,2013-01-08 10:00:00,53
112889,2013-01-24 18:10:00,12
112889,2013-01-15 22:40:00,12
112889,2013-01-27 22:30:00,12
112889,2013-01-11 18:00:00,12
112889,2013-01-18 22:00:00,12
112889,2013-01-18 22:00:00,12
112889,2013-01-18 22:00:00,12
112889,2013-01-18 22:00:00,12
112889,2013-01-08 11:00:00,22
112889,2013-01-12 09:50:00,12
112889,2013-01-16 13:10:00,12
112889,2013-01-16 13:10:00,12
112889,2013-01-17 08:00:00,12
112889,2013-01-10 10:40:00,12
112889,2013-01-21 10:50:00,12
112889,2013-01-15 10:10:00,12
112889,2013-01-19 10:10:00,12
112889,2013-01-15 10:10:00,12
112889,2013-01-17 16:10:00,12
112889,2013-01-17 16:10:00,12
112889,2013-01-17 16:10:00,12
112889,2013-01-19 10:10:00,12
112889,2013-01-21 09:50:00,12
112889,2013-01-15 14:20:00,12
112889,2013-01-27 14:00:00,12
112889,2013-01-27 14:00:00,12
112889,2013-01-27 14:30:00,12
112889,2013-01-27 14:10:00,12
112889,2013-01-08 15:40:00,12
112889,2013-01-08 15:40:00,12
112889,2013-01-08 15:50:00,12
112889,2013-01-30 05:20:00,12
112889,2013-01-18 06:30:00,12
112889,2013-01-18 06:50:00,12
112889,2013-01-20 16:50:00,12
112889,2013-01-20 16:50:00,12
112889,2013-01-08 19:10:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:00:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:00:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:20:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:30:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:30:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:00:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:20:00,12
112889,2013-01-13 12:20:00,12
112889,2013-01-13 12:00:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:00:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:10:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:30:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:00:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-13 12:50:00,12
112889,2013-01-13 12:00:00,12
112889,2013-01-13 12:40:00,12
112889,2013-01-17 12:20:00,12
112889,2013-01-17 12:30:00,12
112889,2013-01-17 12:30:00,12
112889,2013-01-17 12:10:00,12
112889,2013-01-15 11:00:00,12
112889,2013-01-15 11:00:00,12
112889,2013-01-15 11:00:00,12
112889,2013-01-16 21:20:00,12
112889,2013-01-16 21:50:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:00:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:50:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:00:00,12
112889,2013-01-16 21:00:00,12
112889,2013-01-16 21:30:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:00:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:00:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:00:00,12
112889,2013-01-16 21:00:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:30:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:50:00,12
112889,2013-01-16 21:40:00,12
112889,2013-01-16 21:30:00,12
112889,2013-01-16 21:30:00,12
112889,2013-01-15 20:50:00,12
112889,2013-01-31 20:10:00,12
112889,2013-01-31 20:50:00,12
112889,2013-01-20 17:00:00,12
112889,2013-01-20 17:00:00,12
112889,2013-01-20 17:00:00,12
112889,2013-01-20 17:00:00,12
112889,2013-01-27 10:20:00,12
112889,2013-01-26 11:10:00,12
112889,2013-01-13 19:40:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-13 19:40:00,12
112889,2013-01-13 19:50:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-13 19:40:00,12
112889,2013-01-13 19:40:00,12
112889,2013-01-13 19:20:00,12
112889,2013-01-13 19:50:00,12
112889,2013-01-13 19:50:00,12
112889,2013-01-13 19:50:00,12
112889,2013-01-13 19:50:00,12
112889,2013-01-13 19:20:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-13 19:40:00,12
112889,2013-01-13 19:40:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-13 19:40:00,12
112889,2013-01-13 19:50:00,12
112889,2013-01-13 19:20:00,12
112889,2013-01-13 19:30:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-14 07:50:00,12
112889,2013-01-14 07:50:00,12
112889,2013-01-23 12:30:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-14 07:50:00,12
112889,2013-01-14 07:40:00,12
112889,2013-01-24 11:40:00,12
112889,2013-01-24 11:10:00,12
112889,2013-01-22 12:10:00,12
112889,2013-01-22 08:00:00,12
112889,2013-01-18 12:40:00,12
112889,2013-01-18 12:40:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:10:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:30:00,12
112889,2013-01-16 15:00:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-16 15:40:00,12
112889,2013-01-16 15:50:00,12
112889,2013-01-16 15:20:00,12
112889,2013-01-20 09:00:00,12
112889,2013-01-20 09:30:00,12
112889,2013-01-19 14:40:00,12
112889,2013-01-23 00:20:00,12
112889,2013-01-23 00:10:00,12
112889,2013-01-14 21:30:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:20:00,12
112889,2013-01-14 21:50:00,12
112889,2013-01-14 21:30:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:30:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:30:00,12
112889,2013-01-14 21:30:00,12
112889,2013-01-14 21:40:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:20:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:00:00,12
112889,2013-01-14 21:40:00,12
112889,2013-01-14 21:30:00,12
